imsi,start,end,startPlot,endPlot,usedTime,distance,speed,mytime,startlatitude,startlongitude,endlatitude,endlongitude,type,duration,bustype,hasSubway,real_speed
4.6000009500556576e+17,1538546749370.0,1538547628927.0,536.0,535.0,14.659283333333333,3220.0,6.44,879.557,123.41152949999999,41.76802826,123.4357605,41.77159119,1.0,500.0,,,3.660933856475476
4.6000009500556576e+17,1538547628927.0,1538550213088.0,535.0,1305.0,43.06935,2827.0,8.438805970149254,2584.161,123.4357605,41.77159119,123.41596979999998,41.7686615,1.0,335.0,,,1.0939720861045423
4.6000009500556576e+17,1538550837253.0,1538553637325.0,536.0,536.0,46.66786666666667,1.0,0.3333333333333333,2800.072,123.41152949999999,41.76802826,123.41152949999999,41.76802826,1.0,3.0,,,0.0003571336737055333
4.6000009500556576e+17,1538555189316.0,1538564180287.0,536.0,536.0,149.84951666666666,1.0,0.3333333333333333,8990.971,123.41152949999999,41.76802826,123.41152949999999,41.76802826,1.0,3.0,,,0.00011122269218752903
4.6000009500556576e+17,1538564180287.0,1538565618013.0,536.0,536.0,23.962100000000003,1.0,0.3333333333333333,1437.726,123.41152949999999,41.76802826,123.41152949999999,41.76802826,1.0,3.0,,,0.0006955428224849518
4.6000009500556576e+17,1538565618013.0,1538568567275.0,536.0,536.0,49.15436666666667,1.0,0.3333333333333333,2949.262,123.41152949999999,41.76802826,123.41152949999999,41.76802826,1.0,3.0,,,0.00033906787528541037
4.6000009500556576e+17,1538568567275.0,1538572798142.0,536.0,1074.0,70.51445,2609.0,9.090592334494774,4230.867,123.41152949999999,41.76802826,123.4073486,41.77185059,1.0,287.0,,,0.6166584768559257
4.6000009500556576e+17,1538573184897.0,1538573556091.0,1308.0,809.0,6.186566666666668,2779.0,6.148230088495575,371.194,123.41349790000001,41.78467178,123.41928100000001,41.80438995,1.0,452.0,,,7.486651185094586
4.6000009500556576e+17,1538574860376.0,1538576909867.0,64.0,64.0,34.158183333333334,1.0,0.16666666666666666,2049.491,123.40870670000001,41.80638123,123.40870670000001,41.80638123,1.0,6.0,,,0.00048792602651097274
4.600000950055717e+17,1538511443546.0,1538510992360.0,661.0,663.0,-7.519766666666666,7852.0,6.804159445407279,-451.186,123.41816709999999,41.81634903,123.39129640000002,41.86468887,1.0,1154.0,,,-17.40302225689627
4.600000950055717e+17,1538510992360.0,1538533573368.0,663.0,87.0,376.35013333333336,6606.0,7.959036144578313,22581.008,123.39129640000002,41.86468887,123.41722109999999,41.8232193,1.0,830.0,,,0.29254672776343726
4.600000950055717e+17,1538541248434.0,1538546208932.0,662.0,661.0,82.67496666666666,596.0,2.8380952380952382,4960.498,123.41699979999999,41.81206894,123.41816709999999,41.81634903,3.0,210.0,,,0.12014922695261646
4.600000950055717e+17,1538565354415.0,1538568040415.0,13.0,13.0,44.76666666666666,1.0,0.3333333333333333,2686.0,123.41667179999999,41.8102417,123.41667179999999,41.8102417,1.0,3.0,,,0.00037230081906180194
4.600000950055717e+17,1538572031681.0,1538574105291.0,13.0,13.0,34.56016666666667,1.0,0.3333333333333333,2073.61,123.41667179999999,41.8102417,123.41667179999999,41.8102417,1.0,3.0,,,0.00048225076075057504
4.600000950073291e+17,1538496291244.0,1538496435651.0,0.0,0.0,2.4067833333333337,25.0,6.25,144.407,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.1731218015747159
4.600000950073291e+17,1538496435651.0,1538498482636.0,0.0,0.0,34.116416666666666,25.0,6.25,2046.985,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.01221308412128081
4.600000950073291e+17,1538498982010.0,1538501287191.0,6.0,0.0,38.41968333333333,670.0,6.203703703703703,2305.181,123.411911,41.81045914,123.41596979999998,41.80778122,1.0,108.0,,,0.29064962794678595
4.600000950073291e+17,1538501287191.0,1538502547368.0,0.0,0.0,21.00295,25.0,6.25,1260.177,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.019838483006752228
4.600000950073291e+17,1538502547368.0,1538511911031.0,0.0,0.0,156.06105,25.0,6.25,9363.663,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.0026698953176764262
4.600000950073291e+17,1538511911031.0,1538511930001.0,0.0,0.0,0.31616666666666665,25.0,6.25,18.97,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,1.3178703215603584
4.600000950073291e+17,1538511930001.0,1538515124356.0,0.0,0.0,53.23925,25.0,6.25,3194.355,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.007826306093092346
4.600000950073291e+17,1538515124356.0,1538520038702.0,0.0,0.0,81.90576666666666,25.0,6.25,4914.346,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.005087146896046799
4.600000950073291e+17,1538520038702.0,1538521429415.0,0.0,0.0,23.17855,25.0,6.25,1390.713,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.017976390527736492
4.600000950073291e+17,1538521429415.0,1538523400725.0,0.0,0.0,32.85516666666667,25.0,6.25,1971.31,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.012681922173580006
4.600000950073291e+17,1538531693114.0,1538539463036.0,2.0,2.0,129.4987,1.0,inf,7769.922,123.43125149999999,41.80846024,123.43125149999999,41.80846024,1.0,0.0,,,0.00012870142068350236
4.600000950073291e+17,1538539463036.0,1538544930607.0,2.0,2.0,91.12618333333332,1.0,inf,5467.571,123.43125149999999,41.80846024,123.43125149999999,41.80846024,1.0,0.0,,,0.0001828965732680929
4.600000950073291e+17,1538544930607.0,1538546115281.0,2.0,2.0,19.744566666666667,1.0,inf,1184.674,123.43125149999999,41.80846024,123.43125149999999,41.80846024,1.0,0.0,,,0.0008441140769528157
4.600000950073291e+17,1538546115281.0,1538553061083.0,2.0,2.0,115.76336666666666,1.0,inf,6945.802,123.43125149999999,41.80846024,123.43125149999999,41.80846024,1.0,0.0,,,0.00014397185522996482
4.600000950073291e+17,1538553061083.0,1538564226001.0,2.0,2.0,186.08196666666663,1.0,inf,11164.918,123.43125149999999,41.80846024,123.43125149999999,41.80846024,1.0,0.0,,,8.956626461564698e-05
4.600000950073291e+17,1538571972888.0,1538575066000.0,0.0,0.0,51.55186666666667,25.0,6.25,3093.112,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.008082474866736154
4.600000950073291e+17,1538576395802.0,1538578553370.0,6.0,0.0,35.95946666666667,670.0,6.203703703703703,2157.568,123.411911,41.81045914,123.41596979999998,41.80778122,1.0,108.0,,,0.3105348243948742
4.600000950076872e+17,1538496112893.0,1538496540474.0,116.0,116.0,7.12635,1.0,0.2,427.581,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.002338738157214656
4.600000950076872e+17,1538496540474.0,1538500135356.0,116.0,116.0,59.9147,1.0,0.2,3594.882,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0002781732474111807
4.600000950076872e+17,1538500135356.0,1538501322885.0,116.0,116.0,19.79215,1.0,0.2,1187.529,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0008420846985631509
4.600000950076872e+17,1538501322885.0,1538504829760.0,116.0,116.0,58.44791666666666,1.0,0.2,3506.875,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0002851541614685439
4.600000950076872e+17,1538504829760.0,1538507175367.0,116.0,116.0,39.09345,1.0,0.2,2345.607,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0004263288777702318
4.600000950076872e+17,1538507175367.0,1538509522235.0,116.0,116.0,39.114466666666665,1.0,0.2,2346.868,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00042609980620980816
4.600000950076872e+17,1538509522235.0,1538513053759.0,116.0,116.0,58.85873333333333,1.0,0.2,3531.524,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00028316386919641494
4.600000950076872e+17,1538518333791.0,1538523447996.0,116.0,116.0,85.23675,1.0,0.2,5114.205,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0001955338121956394
4.600000950076872e+17,1538523447996.0,1538524046885.0,116.0,116.0,9.981483333333333,1.0,0.2,598.889,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.001669758502827736
4.600000950076872e+17,1538524046885.0,1538526381755.0,116.0,116.0,38.9145,1.0,0.2,2334.87,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0004282893694295614
4.600000950076872e+17,1538526381755.0,1538529721771.0,116.0,116.0,55.66693333333333,1.0,0.2,3340.016,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00029939976335442703
4.600000950076872e+17,1538530880957.0,1538533159366.0,116.0,116.0,37.97348333333333,1.0,0.2,2278.409,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0004389027606544742
4.600000950076872e+17,1538533159366.0,1538534542899.0,116.0,116.0,23.05888333333333,1.0,0.2,1383.533,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.0007227872410705058
4.600000950076872e+17,1538534542899.0,1538537930560.0,116.0,116.0,56.46101666666666,1.0,0.2,3387.661,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00029518892238627185
4.600000950076872e+17,1538537930560.0,1538540190390.0,116.0,116.0,37.66383333333333,1.0,0.2,2259.83,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00044251116234407013
4.600000950076872e+17,1538540190390.0,1538543929467.0,116.0,134.0,62.31795,880.0,8.461538461538462,3739.077,123.39877320000001,41.65663147,123.39569850000001,41.66041946,1.0,104.0,,,0.23535220055644748
4.600000950076872e+17,1538543929467.0,1538543996674.0,134.0,116.0,1.1201166666666666,880.0,8.0,67.207,123.39569850000001,41.66041946,123.39877320000001,41.65663147,1.0,110.0,,,13.093874150014136
4.600000950076872e+17,1538543996674.0,1538546286389.0,116.0,116.0,38.16191666666667,1.0,0.2,2289.715,123.39877320000001,41.65663147,123.39877320000001,41.65663147,1.0,5.0,,,0.00043673557626167445
4.600000950076872e+17,1538547092383.0,1538547514780.0,116.0,117.0,7.03995,5170.0,8.588039867109634,422.397,123.39877320000001,41.65663147,123.3872604,41.68149948,1.0,602.0,,,12.239670262809632
4.600000950076872e+17,1538547514780.0,1538547748963.0,117.0,127.0,3.90305,5678.0,9.38512396694215,234.183,123.3872604,41.68149948,123.4100418,41.71696854,1.0,605.0,,,24.245995652972248
4.600000950076872e+17,1538548442424.0,1538548571871.0,118.0,135.0,2.15745,4367.0,10.039080459770116,129.447,123.3922501,41.76182175,123.3636017,41.76478958,1.0,435.0,,,33.73581465773637
4.600000950076872e+17,1538548571871.0,1538548806946.0,135.0,121.0,3.9179166666666654,5708.0,6.538373424971363,235.075,123.3636017,41.76478958,123.3297577,41.79167938,1.0,873.0,,,24.281612251409125
4.600000950076872e+17,1538548806946.0,1538550927375.0,121.0,129.0,35.34048333333333,6041.0,10.034883720930232,2120.429,123.3297577,41.79167938,123.341301,41.83958817,1.0,602.0,,,2.848951792302407
4.600000950076872e+17,1538550927375.0,1538550992296.0,129.0,129.0,1.0820166666666668,1.0,0.3333333333333333,64.921,123.341301,41.83958817,123.341301,41.83958817,1.0,3.0,,,0.01540333636265615
4.600000950076872e+17,1538550992296.0,1538559460793.0,129.0,133.0,141.14161666666666,1015.0,7.868217054263566,8468.497,123.341301,41.83958817,123.34158329999998,41.83486938,1.0,129.0,,,0.11985597916607871
4.600000950076872e+17,1538559460793.0,1538559545803.0,133.0,122.0,1.4168333333333334,1927.0,7.137037037037037,85.01,123.34158329999998,41.83486938,123.33554840000002,41.82492065,1.0,270.0,,,22.667921421009293
4.600000950076872e+17,1538559545803.0,1538560110761.0,122.0,115.0,9.415966666666666,6183.0,8.321668909825034,564.958,123.33554840000002,41.82492065,123.29720309999999,41.79404068,1.0,743.0,,,10.94417638125312
4.600000950076872e+17,1538568458237.0,1538570214081.0,124.0,56.0,29.26406666666667,10728.0,6.837476099426386,1755.844,123.31198119999999,41.79444885,123.41198729999999,41.8078804,1.0,1569.0,,,6.10988219910197
4.600000950076872e+17,1538573750756.0,1538575925651.0,43.0,43.0,36.24825,1.0,inf,2174.895,123.40872959999999,41.80886078,123.40872959999999,41.80886078,1.0,0.0,,,0.00045979231181275416
4.600000950076872e+17,1538580130279.0,1538580602334.0,131.0,130.0,7.867583333333332,3318.0,6.622754491017964,472.055,123.4106903,41.80588913,123.4041824,41.78815842,1.0,501.0,,,7.028841978159325
4.600000950076872e+17,1538580985858.0,1538581516324.0,123.0,125.0,8.8411,13418.0,9.779883381924199,530.466,123.3975372,41.7638588,123.40747830000001,41.71160889,1.0,1372.0,,,25.294740850497487
4.600000950076872e+17,1538581516324.0,1538581939300.0,125.0,132.0,7.0496,7811.0,9.95031847133758,422.976,123.40747830000001,41.71160889,123.38263700000002,41.67253876,1.0,785.0,,,18.46676880012105
4.600000950097684e+17,1538519845575.0,1538527132621.0,6.0,6.0,121.45076666666668,1.0,0.3333333333333333,7287.046,123.411911,41.81045914,123.411911,41.81045914,1.0,3.0,,,0.00013722981850258664
4.600000950097684e+17,1538527132621.0,1538535351406.0,6.0,6.0,136.97975,1.0,0.3333333333333333,8218.785,123.411911,41.81045914,123.411911,41.81045914,1.0,3.0,,,0.00012167248565329304
4.600000950097684e+17,1538546286489.0,1538549244409.0,131.0,131.0,49.29866666666667,1.0,0.125,2957.92,123.4106903,41.80588913,123.4106903,41.80588913,1.0,8.0,,,0.00033807540433818356
4.600000950097684e+17,1538549634666.0,1538550381510.0,668.0,674.0,12.4474,5952.0,8.142270861833106,746.844,123.38937379999999,41.79671097,123.34529109999998,41.7778511,1.0,731.0,,,7.969535806674486
4.600000950097684e+17,1538550381510.0,1538550751462.0,674.0,679.0,6.165866666666667,5861.0,7.019161676646706,369.952,123.34529109999998,41.7778511,123.3152695,41.76459885,1.0,835.0,,,15.8425957962114
4.600000950097684e+17,1538552941638.0,1538553748413.0,680.0,670.0,13.44625,4274.0,7.973880597014926,806.775,123.32441709999999,41.76126862,123.34281159999999,41.77489853,1.0,536.0,,,5.29763564810511
4.600000950097684e+17,1538559412209.0,1538561055483.0,673.0,6.0,27.3879,5189.0,6.738961038961039,1643.274,123.38272090000001,41.7816391,123.411911,41.81045914,1.0,770.0,,,3.157720501876133
4.600000950097684e+17,1538561519458.0,1538568550515.0,10.0,6.0,117.18428333333333,1002.0,6.863013698630137,7031.057,123.4128571,41.80469894,123.411911,41.81045914,1.0,146.0,,,0.14251057842369932
4.600000950098245e+17,1538525502453.0,1538528685325.0,1044.0,1044.0,53.04786666666666,1.0,0.2,3182.872,123.38900759999999,41.81945038,123.38900759999999,41.81945038,1.0,5.0,,,0.0003141816573208097
4.600000950098245e+17,1538532605177.0,1538537068922.0,0.0,62.0,74.39574999999998,653.0,6.401960784313726,4463.745,123.41596979999998,41.80778122,123.41438290000002,41.81169891,1.0,102.0,,,0.14628971861071813
4.600000950098245e+17,1538537167960.0,1538541918061.0,0.0,0.0,79.16834999999998,25.0,6.25,4750.101,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.00526304598575904
4.600000950098245e+17,1538541918061.0,1538542020542.0,0.0,0.0,1.7080166666666663,25.0,6.25,102.481,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.24394765859037287
4.600000950098245e+17,1538542020542.0,1538545242206.0,0.0,0.0,53.6944,25.0,6.25,3221.664,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.0077599650367015304
4.600000950098245e+17,1538551880905.0,1538554766538.0,0.0,0.0,48.09388333333333,25.0,6.25,2885.633,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.00866361037595564
4.600000950098245e+17,1538554766538.0,1538556431893.0,0.0,0.0,27.75591666666667,25.0,6.25,1665.355,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.01501181429785241
4.600000950098245e+17,1538556431893.0,1538558441544.0,0.0,0.0,33.49418333333333,25.0,6.25,2009.651,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.012439970920323977
4.600000950098245e+17,1538559027790.0,1538560970802.0,0.0,0.0,32.38353333333333,25.0,6.25,1943.012,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.012866621513402903
4.600000950098245e+17,1538562776927.0,1538566733378.0,0.0,0.0,65.94085,25.0,6.25,3956.451,123.41596979999998,41.80778122,123.41596979999998,41.80778122,1.0,4.0,,,0.006318794293168297
4.600000950098245e+17,1538571462098.0,1538579420680.0,0.0,1048.0,132.64303333333334,2499.0,5.468271334792123,7958.582,123.41596979999998,41.80778122,123.4078827,41.79407883,1.0,457.0,,,0.31400065991655296
4.600000950098245e+17,1538579420680.0,1538579423298.0,1048.0,1048.0,0.04363333333333333,1.0,0.3333333333333333,2.618,123.4078827,41.79407883,123.4078827,41.79407883,1.0,3.0,,,0.38197097020626436
4.600000950182401e+17,1538503531199.0,1538507283474.0,58.0,13.0,62.53791666666667,1159.0,3.301994301994302,3752.275,123.4136581,41.81689835,123.41667179999999,41.8102417,3.0,351.0,,,0.3088792799035252
4.600000950182401e+17,1538549064428.0,1538549577732.0,672.0,258.0,8.555066666666667,3008.0,5.469090909090909,513.304,123.35928340000001,41.78012085,123.3720703,41.79911041,1.0,550.0,,,5.860075121175756
4.600000950182401e+17,1538549893157.0,1538550518767.0,446.0,62.0,10.426833333333333,4309.0,7.291032148900169,625.61,123.38265990000002,41.8101387,123.41438290000002,41.81169891,1.0,591.0,,,6.887677626636402
4.600000950182401e+17,1538551055625.0,1538551673118.0,332.0,546.0,10.29155,4094.0,5.104738154613466,617.493,123.4207916,41.81219864,123.45690159999998,41.82500839,1.0,802.0,,,6.630034672457825
4.600000950182401e+17,1538551673118.0,1538554247105.0,546.0,13.0,42.89978333333333,4855.0,6.3881578947368425,2573.987,123.45690159999998,41.82500839,123.41667179999999,41.8102417,1.0,760.0,,,1.886178912325509
4.600000950182401e+17,1538554798460.0,1538556623369.0,1057.0,13.0,30.41515,831.0,3.310756972111554,1824.909,123.424881,41.80987929999999,123.41667179999999,41.8102417,3.0,251.0,,,0.45536517163321566
4.600000950182401e+17,1538556623369.0,1538558141821.0,13.0,64.0,25.307533333333332,1082.0,6.7625,1518.452,123.41667179999999,41.8102417,123.40870670000001,41.80638123,1.0,160.0,,,0.712567799311404
4.600000950182401e+17,1538558141821.0,1538560651989.0,64.0,58.0,41.836133333333336,2028.0,8.079681274900398,2510.168,123.40870670000001,41.80638123,123.4136581,41.81689835,1.0,251.0,,,0.8079140519678364
4.600000950182401e+17,1538564904876.0,1538569459397.0,13.0,13.0,75.90868333333333,1.0,0.3333333333333333,4554.521,123.41667179999999,41.8102417,123.41667179999999,41.8102417,1.0,3.0,,,0.00021956205712960814
4.600000950182401e+17,1538569459397.0,1538570180150.0,13.0,13.0,12.01255,1.0,0.3333333333333333,720.753,123.41667179999999,41.8102417,123.41667179999999,41.8102417,1.0,3.0,,,0.0013874378601268396
4.600000950182401e+17,1538570180150.0,1538575577005.0,13.0,13.0,89.94758333333333,1.0,0.3333333333333333,5396.855,123.41667179999999,41.8102417,123.41667179999999,41.8102417,1.0,3.0,,,0.00018529310125990045
4.600000950284829e+17,1538496171342.0,1538496473265.0,35.0,878.0,5.03205,13180.0,12.588347659980897,301.923,123.31221770000002,41.56336975,123.30462649999998,41.4851799,1.0,1047.0,,,43.65351430662785
4.600000950284829e+17,1538496473265.0,1538496489805.0,878.0,833.0,0.2756666666666667,1874.0,9.96808510638298,16.54,123.30462649999998,41.4851799,123.3042603,41.47729874,1.0,188.0,,,113.30108827085853
4.600000950284829e+17,1538496489805.0,1538496645661.0,833.0,823.0,2.5976,6254.0,11.889733840304183,155.856,123.3042603,41.47729874,123.3132935,41.43418884,1.0,526.0,,,40.126783697772304
4.600000950284829e+17,1538496645661.0,1538496866246.0,823.0,1310.0,3.676416666666667,10271.0,19.30639097744361,220.585,123.3132935,41.43418884,123.2502594,41.39519119,1.0,532.0,,,46.56254958406056
4.600000950284829e+17,1538496866246.0,1538497012711.0,1310.0,1311.0,2.4410833333333333,15421.0,15.421,146.465,123.2502594,41.39519119,123.2049103,41.36706161,1.0,1000.0,,,105.2879527532175
4.600000950284829e+17,1538497012711.0,1538497245827.0,1311.0,1316.0,3.885266666666667,15294.0,13.86582048957389,233.116,123.2049103,41.36706161,123.3226318,41.41409683,1.0,1103.0,,,65.60682235453594
4.600000950284829e+17,1538497245827.0,1538498223206.0,1316.0,1314.0,16.28965,58647.0,13.105474860335196,977.379,123.3226318,41.41409683,122.8650894,41.12710953,1.0,4475.0,,,60.00435859579549
4.600000950284829e+17,1538498223206.0,1538498317338.0,1314.0,881.0,1.5688666666666669,10231.0,13.269779507133594,94.132,122.8650894,41.12710953,122.84641270000002,41.11033249,1.0,771.0,,,108.68780011048315
4.600000950284829e+17,1538498317338.0,1538498380260.0,881.0,1312.0,1.0487,5456.0,12.343891402714933,62.922,122.84641270000002,41.11033249,122.8225937,41.08805847,1.0,442.0,,,86.71053049807699
4.600000950405416e+17,1538496004916.0,1538513166635.0,1065.0,653.0,286.02865,1545.0,4.753846153846154,17161.719,123.3898087,41.81626892,123.3876038,41.82257843,1.0,325.0,,,0.09002594670149301
4.600000950405416e+17,1538520377638.0,1538520857689.0,806.0,1066.0,8.00085,24542.0,10.285834031852472,480.051,123.38919070000001,41.78546906,123.406723,41.59967041,1.0,2386.0,,,51.123734769847374
4.600000950405416e+17,1538520857689.0,1538520949611.0,1066.0,1069.0,1.5320333333333334,8935.0,12.893217893217892,91.922,123.406723,41.59967041,123.37487790000002,41.53720856,1.0,693.0,,,97.20197558799852
4.600000950405416e+17,1538520949611.0,1538520999001.0,1069.0,471.0,0.8231666666666667,2282.0,11.702564102564102,49.39,123.37487790000002,41.53720856,123.38453670000001,41.54256058,1.0,195.0,,,46.20368495646892
4.600000950405913e+17,1538496778875.0,1538500113850.0,1317.0,756.0,55.58291666666666,539.0,7.926470588235294,3334.975,123.39816280000001,41.81435013,123.40216059999999,41.8132515,1.0,68.0,,,0.16162040195203864
4.600000950405913e+17,1538500113850.0,1538503813425.0,756.0,1317.0,61.65958333333333,338.0,8.24390243902439,3699.575,123.40216059999999,41.8132515,123.39816280000001,41.81435013,1.0,41.0,,,0.091361845617402
4.600000950405913e+17,1538503813425.0,1538503919334.0,1317.0,1317.0,1.76515,1.0,0.3333333333333333,105.909,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.009442068190616472
4.600000950405913e+17,1538503919334.0,1538507118213.0,1317.0,1317.0,53.31465,1.0,0.3333333333333333,3198.879,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.00031260951101932895
4.600000950405913e+17,1538507118213.0,1538509615985.0,1317.0,1317.0,41.629533333333335,1.0,0.3333333333333333,2497.772,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.00040035679797835835
4.600000950405913e+17,1538509615985.0,1538512630236.0,1317.0,1317.0,50.23751666666667,1.0,0.3333333333333333,3014.251,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.000331757375215269
4.600000950405913e+17,1538512630236.0,1538517896355.0,1317.0,1317.0,87.76865,1.0,0.3333333333333333,5266.119,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.00018989316420688556
4.600000950405913e+17,1538517896355.0,1538518561690.0,1317.0,1317.0,11.088916666666668,1.0,0.3333333333333333,665.335,123.39816280000001,41.81435013,123.39816280000001,41.81435013,1.0,3.0,,,0.0015030022469883593
4.600000950405913e+17,1538518561690.0,1538527670258.0,1317.0,756.0,151.80946666666662,543.0,3.3109756097560976,9108.568,123.39816280000001,41.81435013,123.40216059999999,41.8132515,3.0,164.0,,,0.059614200607603744
4.600000950405913e+17,1538527670258.0,1538531323356.0,756.0,756.0,60.884966666666664,2.0,inf,3653.098,123.40216059999999,41.8132515,123.40216059999999,41.8132515,1.0,0.0,,,0.0005474805220117282
4.600000950405913e+17,1538531702196.0,1538533531174.0,756.0,756.0,30.482966666666666,2.0,inf,1828.978,123.40216059999999,41.8132515,123.40216059999999,41.8132515,1.0,0.0,,,0.0010935068655828556
4.600000950405913e+17,1538535044263.0,1538535683724.0,761.0,133.0,10.657683333333333,6676.0,8.36591478696742,639.461,123.405571,41.81143188,123.34158329999998,41.83486938,1.0,798.0,,,10.440042473270458
4.600000950405913e+17,1538535683724.0,1538536822183.0,133.0,1319.0,18.974316666666667,4492.0,9.938053097345133,1138.459,123.34158329999998,41.83486938,123.3611298,41.85953903,1.0,452.0,,,3.94568447348565
4.600000950405913e+17,1538536822183.0,1538537309575.0,1319.0,800.0,8.1232,5996.0,7.910290237467018,487.392,123.3611298,41.85953903,123.31288149999999,41.84870911,1.0,758.0,,,12.302212592738494
4.600000950405913e+17,1538538318523.0,1538541077967.0,800.0,800.0,45.99073333333333,1.0,1.0,2759.444,123.31288149999999,41.84870911,123.31288149999999,41.84870911,1.0,1.0,,,0.0003623918441541122
